나아가	2.217483944
나오	0.802510596
나이	1.372385904
나이트	2.51851394
나인	2.51851394
나중	2.041392685
나타나	1.477121255
나타내	2.217483944
나팔	2.51851394
낙선	1.6734159
낙심	2.51851394
낙원	2.217483944
낙점	2.041392685
낙종	2.51851394
낙찰	2.217483944
낙천	2.51851394
낙하산	2.51851394
낙후	2.51851394
낚시	2.51851394
난공불락	2.51851394
난관	2.51851394
난국	1.819543936
난립	2.51851394
난민	2.51851394
난방	2.217483944
난세	2.51851394
난장판	2.51851394
난쟁이	2.51851394
난제	2.51851394
난치	2.51851394
난항	2.041392685
날개	2.51851394
날리	1.819543936
날씨	1.439332694
날아다니	2.51851394
날인	2.51851394
날조	2.51851394
날짜	2.041392685
날치기	2.041392685
남기	1.404570588
남녀	2.217483944
남녀노소	2.51851394
남동	2.51851394
남동생	2.217483944
남매	2.217483944
남부	1.916453949
남색	2.51851394
남성	1.615423953
남용	2.51851394
남우	2.51851394
남자	1.027152246
남장	2.51851394
남종	2.51851394
남편	1.239760339
남화	2.51851394
납세	2.51851394
납세자	2.041392685
납입	2.51851394
납치	2.51851394
낭독	2.041392685
낭만	1.916453949
낭비	2.51851394
낭송	2.51851394
낮추	2.041392685
내각	1.6734159
내걸	2.51851394
내공	2.51851394
내과	1.819543936
내년	1.103540592
내놓	1.615423953
내다보	2.51851394
내달	1.477121255
내락	2.51851394
내란	2.217483944
내란죄	2.51851394
내려가	1.916453949
내려놓	2.041392685
내려오	1.615423953
내려지	2.217483944
내리	1.314393957
내몰리	2.51851394
내무	2.217483944
내무부	1.615423953
내밀	2.51851394
내복	2.51851394
내부	2.217483944
내부자	1.916453949
내분	2.217483944
내빈	1.916453949
내사	2.51851394
내성	2.51851394
내세우	1.740362689
내셔널	2.51851394
내시경	2.51851394
내신	2.51851394
내실	2.51851394
내심	2.51851394
내야	2.51851394
내야수	2.51851394
내역	2.217483944
내외	2.51851394
내용	1.239760339
내일	1.51851394
내입	2.51851394
내정	1.819543936
내정자	2.217483944
내조	2.217483944
내주	1.819543936
내한	2.51851394
내홍	2.51851394
냄새	2.51851394
냉각	2.51851394
냉면	2.51851394
냉정	2.217483944
넓히	2.217483944
넘겨받	2.51851394
넘기	1.372385904
넘나들	1.916453949
넘버원	2.51851394
넘어가	2.217483944
넘어서	2.041392685
넘어지	2.041392685
넘치	1.288065018
네거티브	2.51851394
네모	2.51851394
네오	1.819543936
네트워크	1.916453949
네티즌	2.041392685
노고	2.041392685
노골적	2.51851394
노기	2.51851394
노동	1.819543936
노동력	2.51851394
노동부	2.217483944
노동자	1.56427143
노동조합	2.51851394
노래	1.103540592
노랫말	2.041392685
노력	1.288065018
노릇	2.51851394
노리	1.6734159
노목	2.51851394
노무	2.51851394
노미	2.51851394
노변	2.51851394
노비	2.51851394
노사	1.6734159
노선	2.041392685
노숙	2.51851394
노심	2.51851394
노을	2.217483944
노인	1.372385904
노인회	2.217483944
노인회장	2.217483944
노정	2.51851394
노조	1.819543936
노출	2.217483944
노크	2.51851394
노트	2.217483944
노하우	1.6734159
노형	2.51851394
노화	2.51851394
노환	2.51851394
노후	2.51851394
녹색	2.51851394
녹이	1.740362689
녹조	2.51851394
녹지	2.217483944
녹취	2.217483944
녹취록	2.217483944
녹화	1.6734159
논단	2.51851394
논란	1.087150176
논리	2.51851394
논문	1.477121255
논설위원	2.041392685
논의	1.176091259
논쟁	2.51851394
논점	2.217483944
논평	1.916453949
논하	2.51851394
놀라	1.819543936
놀라움	2.041392685
놀이	2.217483944
놀이터	2.51851394
농가	1.6734159
농구	2.217483944
농기	2.51851394
농기계	2.51851394
농대	2.51851394
농도	2.51851394
농락	2.51851394
농림	2.217483944
농림부	2.041392685
농림수산부	2.51851394
농민	1.916453949
농사	2.51851394
농산물	1.819543936
농성	1.819543936
농수산물	2.51851394
농어민	2.51851394
농어촌	2.51851394
농업	1.615423953
농작물	2.51851394
농장	2.041392685
농촌	1.819543936
농축	2.217483944
농협	1.916453949
높이	1.342422681
놓아두	2.51851394
놓이	2.217483944
놓치	2.217483944
뇌리	2.51851394
뇌물	1.56427143
뇌물죄	2.51851394
뇌혈관	2.51851394
누나	1.916453949
누님	2.51851394
누드	2.51851394
누르	2.041392685
누리	1.615423953
누명	2.217483944
누비	2.217483944
누설	2.041392685
누적	2.041392685
누진	2.217483944
눈가	2.51851394
눈귀	2.51851394
눈길	0.962211439
눈동자	2.51851394
눈뜨	2.51851394
눈물	1.56427143
눈물샘	2.217483944
눈물짓	2.217483944
눈발	2.51851394
눈빛	1.819543936
눈살	2.51851394
눈앞	2.51851394
눈웃음	1.916453949
